ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2024;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;
MG;31;55801;Rio Pomba;17.856;
MG;31;55900;Rio Preto;5.240;
MG;31;56007;Rio Vermelho;12.815;
MG;31;56106;Ritápolis;5.115;
MG;31;56205;Rochedo de Minas;2.363;
MG;31;56304;Rodeiro;9.064;
MG;31;56403;Romaria;3.440;
MG;31;56452;Rosário da Limeira;4.896;
MG;31;56502;Rubelita;5.572;
MG;31;56601;Rubim;10.575;
MG;31;56700;Sabará;134.286;
MG;31;56809;Sabinópolis;14.382;
MG;31;56908;Sacramento;27.891;
MG;31;57005;Salinas;41.641;
MG;31;57104;Salto da Divisa;6.164;
MG;31;57203;Santa Bárbara;31.756;
MG;31;57252;Santa Bárbara do Leste;8.737;
MG;31;57278;Santa Bárbara do Monte Verde;3.199;
MG;31;57302;Santa Bárbara do Tugúrio;4.262;
MG;31;57336;Santa Cruz de Minas;8.321;
MG;31;57377;Santa Cruz de Salinas;3.944;
MG;31;57401;Santa Cruz do Escalvado;4.743;
MG;31;57500;Santa Efigênia de Minas;4.067;
MG;31;57609;Santa Fé de Minas;3.551;
MG;31;57658;Santa Helena de Minas;6.059;
MG;31;57708;Santa Juliana;16.568;
MG;31;57807;Santa Luzia;229.483;
MG;31;57906;Santa Margarida;16.903;
MG;31;58003;Santa Maria de Itabira;10.716;
MG;31;58102;Santa Maria do Salto;4.803;
MG;31;58201;Santa Maria do Suaçuí;12.898;
MG;31;58300;Santana da Vargem;6.781;
MG;31;58409;Santana de Cataguases;3.553;
MG;31;58508;Santana de Pirapama;7.079;
MG;31;58607;Santana do Deserto;3.819;
MG;31;58706;Santana do Garambéu;2.175;
MG;31;58805;Santana do Jacaré;4.265;
MG;31;58904;Santana do Manhuaçu;9.236;
MG;31;58953;Santana do Paraíso;48.286;
MG;31;59001;Santana do Riacho;5.579;
MG;31;59100;Santana dos Montes;3.507;
MG;31;59209;Santa Rita de Caldas;8.588;
MG;31;59308;Santa Rita de Jacutinga;4.836;
MG;31;59357;Santa Rita de Minas;6.952;
MG;31;59407;Santa Rita de Ibitipoca;3.344;
MG;31;59506;Santa Rita do Itueto;5.973;
MG;31;59605;Santa Rita do Sapucaí;42.320;
MG;31;59704;Santa Rosa da Serra;3.476;
MG;31;59803;Santa Vitória;21.745;
MG;31;59902;Santo Antônio do Amparo;17.651;
MG;31;60009;Santo Antônio do Aventureiro;3.881;
MG;31;60108;Santo Antônio do Grama;4.342;
MG;31;60207;Santo Antônio do Itambé;3.979;
MG;31;60306;Santo Antônio do Jacinto;10.397;
MG;31;60405;Santo Antônio do Monte;28.358;
MG;31;60454;Santo Antônio do Retiro;6.743;
MG;31;60504;Santo Antônio do Rio Abaixo;1.853;
MG;31;60603;Santo Hipólito;2.720;
MG;31;60702;Santos Dumont;43.392;
MG;31;60801;São Bento Abade;4.835;
MG;31;60900;São Brás do Suaçuí;4.133;
MG;31;60959;São Domingos das Dores;5.778;
MG;31;61007;São Domingos do Prata;17.771;
MG;31;61056;São Félix de Minas;3.252;
MG;31;61106;São Francisco;54.239;
MG;31;61205;São Francisco de Paula;6.293;
MG;31;61304;São Francisco de Sales;5.857;
MG;31;61403;São Francisco do Glória;4.866;
MG;31;61502;São Geraldo;10.517;
MG;31;61601;São Geraldo da Piedade;3.258;
MG;31;61650;São Geraldo do Baixio;3.175;
MG;31;61700;São Gonçalo do Abaeté;7.521;
MG;31;61809;São Gonçalo do Pará;12.192;
MG;31;61908;São Gonçalo do Rio Abaixo;12.353;
MG;31;62005;São Gonçalo do Sapucaí;24.480;
MG;31;62104;São Gotardo;43.309;
MG;31;62203;São João Batista do Glória;7.912;
MG;31;62252;São João da Lagoa;4.950;
MG;31;62302;São João da Mata;3.000;
MG;31;62401;São João da Ponte;24.269;
MG;31;62450;São João das Missões;13.467;
MG;31;62500;São João del Rei;94.062;
MG;31;62559;São João do Manhuaçu;11.614;
MG;31;62575;São João do Manteninha;5.468;
MG;31;62609;São João do Oriente;7.139;
MG;31;62658;São João do Pacuí;4.052;
MG;31;62708;São João do Paraíso;24.604;
MG;31;62807;São João Evangelista;15.617;
MG;31;62906;São João Nepomuceno;26.478;
MG;31;62922;São Joaquim de Bicas;36.496;
MG;31;62948;São José da Barra;8.084;
MG;31;62955;São José da Lapa;27.710;
MG;31;63003;São José da Safira;3.861;
MG;31;63102;São José da Varginha;4.677;
MG;31;63201;São José do Alegre;4.242;
MG;31;63300;São José do Divino;3.501;
MG;31;63409;São José do Goiabal;5.492;
MG;31;63508;São José do Jacuri;6.298;
MG;31;63607;São José do Mantimento;2.834;
MG;31;63706;São Lourenço;46.653;
MG;31;63805;São Miguel do Anta;6.430;
MG;31;63904;São Pedro da União;4.979;
MG;31;64001;São Pedro dos Ferros;7.194;
MG;31;64100;São Pedro do Suaçuí;5.166;
MG;31;64209;São Romão;10.553;
MG;31;64308;São Roque de Minas;7.341;
MG;31;64407;São Sebastião da Bela Vista;6.694;
MG;31;64431;São Sebastião da Vargem Alegre;3.219;
MG;31;64472;São Sebastião do Anta;6.386;
MG;31;64506;São Sebastião do Maranhão;10.244;
MG;31;64605;São Sebastião do Oeste;9.355;
MG;31;64704;São Sebastião do Paraíso;74.742;
MG;31;64803;São Sebastião do Rio Preto;1.248;
MG;31;64902;São Sebastião do Rio Verde;2.373;
MG;31;65008;São Tiago;11.517;
MG;31;65107;São Tomás de Aquino;6.853;
MG;31;65206;São Tomé das Letras;7.089;
MG;31;65305;São Vicente de Minas;6.935;
MG;31;65404;Sapucaí-Mirim;6.462;
MG;31;65503;Sardoá;5.164;
MG;31;65537;Sarzedo;39.327;
MG;31;65552;Setubinha;10.032;
MG;31;65560;Sem-Peixe;2.441;
MG;31;65578;Senador Amaral;6.458;
MG;31;65602;Senador Cortes;2.319;
MG;31;65701;Senador Firmino;7.945;
MG;31;65800;Senador José Bento;2.137;
MG;31;65909;Senador Modestino Gonçalves;4.035;
MG;31;66006;Senhora de Oliveira;5.584;
MG;31;66105;Senhora do Porto;3.088;
MG;31;66204;Senhora dos Remédios;10.640;
MG;31;66303;Sericita;7.536;
MG;31;66402;Seritinga;1.864;
MG;31;66501;Serra Azul de Minas;3.829;
MG;31;66600;Serra da Saudade;854;
MG;31;66709;Serra dos Aimorés;6.936;
MG;31;66808;Serra do Salitre;12.210;
MG;31;66907;Serrania;7.802;
MG;31;66956;Serranópolis de Minas;4.496;
MG;31;67004;Serranos;2.035;
MG;31;67103;Serro;22.550;
MG;31;67202;Sete Lagoas;237.931;
MG;31;67301;Silveirânia;2.391;
MG;31;67400;Silvianópolis;6.336;
MG;31;67509;Simão Pereira;3.060;
MG;31;67608;Simonésia;20.339;
MG;31;67707;Sobrália;5.175;
MG;31;67806;Soledade de Minas;5.733;
MG;31;67905;Tabuleiro;4.098;
MG;31;68002;Taiobeiras;34.392;
MG;31;68051;Taparuba;3.492;
MG;31;68101;Tapira;4.212;
MG;31;68200;Tapiraí;1.707;
MG;31;68309;Taquaraçu de Minas;4.368;
MG;31;68408;Tarumirim;15.072;
MG;31;68507;Teixeiras;12.634;
MG;31;68606;Teófilo Otoni;142.571;
MG;31;68705;Timóteo;84.087;
MG;31;68804;Tiradentes;8.008;
MG;31;68903;Tiros;8.172;
MG;31;69000;Tocantins;16.574;
MG;31;69059;Tocos do Moji;3.899;
MG;31;69109;Toledo;7.541;
MG;31;69208;Tombos;8.699;
MG;31;69307;Três Corações;78.079;
MG;31;69356;Três Marias;29.927;
MG;31;69406;Três Pontas;57.086;
MG;31;69505;Tumiritinga;5.973;
MG;31;69604;Tupaciguara;26.482;
MG;31;69703;Turmalina;20.650;
MG;31;69802;Turvolândia;5.078;
MG;31;69901;Ubá;107.222;
MG;31;70008;Ubaí;11.977;
MG;31;70057;Ubaporanga;13.423;
MG;31;70107;Uberaba;354.142;
MG;31;70206;Uberlândia;754.954;
MG;31;70305;Umburatiba;2.742;
MG;31;70404;Unaí;90.724;
MG;31;70438;União de Minas;3.848;
MG;31;70479;Uruana de Minas;3.360;
MG;31;70503;Urucânia;10.875;
MG;31;70529;Urucuia;18.291;
MG;31;70578;Vargem Alegre;5.834;
MG;31;70602;Vargem Bonita;2.206;
MG;31;70651;Vargem Grande do Rio Pardo;4.727;
MG;31;70701;Varginha;142.802;
MG;31;70750;Varjão de Minas;7.243;
MG;31;70800;Várzea da Palma;34.639;
MG;31;70909;Varzelândia;19.214;
MG;31;71006;Vazante;20.433;
MG;31;71030;Verdelândia;7.770;
MG;31;71071;Veredinha;5.257;
MG;31;71105;Veríssimo;3.480;
MG;31;71154;Vermelho Novo;5.034;
MG;31;71204;Vespasiano;136.826;
MG;31;71303;Viçosa;79.221;
MG;31;71402;Vieiras;3.780;
MG;31;71501;Mathias Lobato;3.069;
MG;31;71600;Virgem da Lapa;11.867;
MG;31;71709;Virgínia;9.142;
MG;31;71808;Virginópolis;10.519;
MG;31;71907;Virgolândia;4.530;
MG;31;72004;Visconde do Rio Branco;40.608;
MG;31;72103;Volta Grande;4.473;
MG;31;72202;Wenceslau Braz;2.387;
ES;32;00102;Afonso Cláudio;32.446;
ES;32;00136;Águia Branca;10.124;
ES;32;00169;Água Doce do Norte;12.559;
ES;32;00201;Alegre;30.744;
ES;32;00300;Alfredo Chaves;14.373;
ES;32;00359;Alto Rio Novo;7.747;
ES;32;00409;Anchieta;32.584;
ES;32;00508;Apiacá;7.474;
ES;32;00607;Aracruz;102.410;
ES;32;00706;Atílio Vivácqua;11.013;
ES;32;00805;Baixo Guandu;32.694;
ES;32;00904;Barra de São Francisco;45.250;
ES;32;01001;Boa Esperança;14.079;
ES;32;01100;Bom Jesus do Norte;10.764;
ES;32;01159;Brejetuba;13.642;
ES;32;01209;Cachoeiro de Itapemirim;198.323;
ES;32;01308;Cariacica;375.485;
ES;32;01407;Castelo;39.396;
ES;32;01506;Colatina;128.622;
ES;32;01605;Conceição da Barra;28.953;
ES;32;01704;Conceição do Castelo;12.448;
ES;32;01803;Divino de São Lourenço;5.359;
ES;32;01902;Domingos Martins;37.972;
ES;32;02009;Dores do Rio Preto;6.885;
ES;32;02108;Ecoporanga;22.670;
ES;32;02207;Fundão;18.824;
ES;32;02256;Governador Lindenberg;11.467;
ES;32;02306;Guaçuí;31.290;
ES;32;02405;Guarapari;134.944;
ES;32;02454;Ibatiba;27.308;
ES;32;02504;Ibiraçu;12.261;
ES;32;02553;Ibitirama;9.973;
ES;32;02603;Iconha;12.793;
ES;32;02652;Irupi;14.513;
ES;32;02702;Itaguaçu;14.065;
ES;32;02801;Itapemirim;43.362;
ES;32;02900;Itarana;10.984;
ES;32;03007;Iúna;30.444;
ES;32;03056;Jaguaré;31.232;
ES;32;03106;Jerônimo Monteiro;12.079;
ES;32;03130;João Neiva;14.391;
ES;32;03163;Laranja da Terra;11.572;
ES;32;03205;Linhares;181.912;
ES;32;03304;Mantenópolis;13.173;
ES;32;03320;Marataízes;45.418;
ES;32;03346;Marechal Floriano;18.743;
ES;32;03353;Marilândia;13.014;
ES;32;03403;Mimoso do Sul;25.179;
ES;32;03502;Montanha;19.752;
ES;32;03601;Mucurici;5.660;
ES;32;03700;Muniz Freire;18.811;
ES;32;03809;Muqui;14.213;
ES;32;03908;Nova Venécia;52.084;
ES;32;04005;Pancas;19.270;
ES;32;04054;Pedro Canário;22.048;
ES;32;04104;Pinheiros;24.825;
ES;32;04203;Piúma;23.682;
ES;32;04252;Ponto Belo;6.696;
ES;32;04302;Presidente Kennedy;14.647;
ES;32;04351;Rio Bananal;20.229;
ES;32;04401;Rio Novo do Sul;11.479;
ES;32;04500;Santa Leopoldina;13.747;
ES;32;04559;Santa Maria de Jetibá;45.062;
ES;32;04609;Santa Teresa;23.796;
ES;32;04658;São Domingos do Norte;9.008;
ES;32;04708;São Gabriel da Palha;34.210;
ES;32;04807;São José do Calçado;11.373;
ES;32;04906;São Mateus;133.359;
ES;32;04955;São Roque do Canaã;11.271;
ES;32;05002;Serra;572.274;
ES;32;05010;Sooretama;28.453;
ES;32;05036;Vargem Alta;20.353;
ES;32;05069;Venda Nova do Imigrante;25.168;
ES;32;05101;Viana;78.442;
ES;32;05150;Vila Pavão;9.298;
ES;32;05176;Vila Valério;14.263;
ES;32;05200;Vila Velha;502.899;
ES;32;05309;Vitória;342.800;
RJ;33;00100;Angra dos Reis;179.120;
RJ;33;00159;Aperibé;11.420;
RJ;33;00209;Araruama;137.773;
RJ;33;00225;Areal;12.236;
RJ;33;00233;Armação dos Búzios;42.442;
RJ;33;00258;Arraial do Cabo;32.794;
RJ;33;00308;Barra do Piraí;98.501;
RJ;33;00407;Barra Mansa;181.688;
RJ;33;00456;Belford Roxo;518.263;
RJ;33;00506;Bom Jardim;29.736;
RJ;33;00605;Bom Jesus do Itabapoana;37.172;
RJ;33;00704;Cabo Frio;238.166;
RJ;33;00803;Cachoeiras de Macacu;59.837;
RJ;33;00902;Cambuci;15.070;
RJ;33;00936;Carapebus;14.325;
RJ;33;00951;Comendador Levy Gasparian;9.044;
RJ;33;01009;Campos dos Goytacazes;519.011;
RJ;33;01108;Cantagalo;19.996;
RJ;33;01157;Cardoso Moreira;13.403;
RJ;33;01207;Carmo;17.740;
RJ;33;01306;Casimiro de Abreu;48.563;
RJ;33;01405;Conceição de Macabu;21.769;
RJ;33;01504;Cordeiro;21.444;
RJ;33;01603;Duas Barras;11.354;
RJ;33;01702;Duque de Caxias;866.347;
RJ;33;01801;Engenheiro Paulo de Frontin;12.648;
RJ;33;01850;Guapimirim;54.300;
RJ;33;01876;Iguaba Grande;29.577;
RJ;33;01900;Itaboraí;240.040;
RJ;33;02007;Itaguaí;123.980;
RJ;33;02056;Italva;14.517;
RJ;33;02106;Itaocara;23.643;
RJ;33;02205;Itaperuna;107.246;
RJ;33;02254;Itatiaia;32.694;
RJ;33;02270;Japeri;102.149;
RJ;33;02304;Laje do Muriaé;7.584;
RJ;33;02403;Macaé;264.138;
RJ;33;02452;Macuco;5.601;
RJ;33;02502;Magé;244.092;
RJ;33;02601;Mangaratiba;43.624;
RJ;33;02700;Maricá;211.986;
RJ;33;02809;Mendes;18.049;
RJ;33;02858;Mesquita;178.803;
RJ;33;02908;Miguel Pereira;28.123;
RJ;33;03005;Miracema;28.411;
RJ;33;03104;Natividade;15.550;
RJ;33;03203;Nilópolis;155.544;
RJ;33;03302;Niterói;516.720;
RJ;33;03401;Nova Friburgo;203.328;
RJ;33;03500;Nova Iguaçu;843.046;
RJ;33;03609;Paracambi;43.656;
RJ;33;03708;Paraíba do Sul;44.467;
RJ;33;03807;Paraty;47.614;
RJ;33;03856;Paty do Alferes;31.345;
RJ;33;03906;Petrópolis;294.983;
RJ;33;03955;Pinheiral;25.085;
RJ;33;04003;Piraí;29.054;
RJ;33;04102;Porciúncula;17.832;
RJ;33;04110;Porto Real;21.064;
RJ;33;04128;Quatis;14.158;
RJ;33;04144;Queimados;149.093;
RJ;33;04151;Quissamã;23.126;
RJ;33;04201;Resende;137.612;
RJ;33;04300;Rio Bonito;59.113;
RJ;33;04409;Rio Claro;17.950;
RJ;33;04508;Rio das Flores;9.264;
RJ;33;04524;Rio das Ostras;168.099;
RJ;33;04557;Rio de Janeiro;6.729.894;
RJ;33;04607;Santa Maria Madalena;10.579;
RJ;33;04706;Santo Antônio de Pádua;43.686;
RJ;33;04755;São Francisco de Itabapoana;47.368;
RJ;33;04805;São Fidélis;41.197;
RJ;33;04904;São Gonçalo;960.652;
RJ;33;05000;São João da Barra;38.708;
RJ;33;05109;São João de Meriti;466.536;
RJ;33;05133;São José de Ubá;7.315;
RJ;33;05158;São José do Vale do Rio Preto;22.799;
RJ;33;05208;São Pedro da Aldeia;110.556;
RJ;33;05307;São Sebastião do Alto;7.999;
RJ;33;05406;Sapucaia;18.289;
RJ;33;05505;Saquarema;95.201;
RJ;33;05554;Seropédica;84.737;
RJ;33;05604;Silva Jardim;22.026;
RJ;33;05703;Sumidouro;15.690;
RJ;33;05752;Tanguá;32.858;
RJ;33;05802;Teresópolis;176.692;
RJ;33;05901;Trajano de Moraes;10.652;
RJ;33;06008;Três Rios;82.300;
RJ;33;06107;Valença;71.462;
RJ;33;06156;Varre-Sai;10.559;
RJ;33;06206;Vassouras;35.904;
RJ;33;06305;Volta Redonda;279.898;
SP;35;00105;Adamantina;35.642;
SP;35;00204;Adolfo;4.478;
SP;35;00303;Aguaí;32.888;
SP;35;00402;Águas da Prata;7.470;
SP;35;00501;Águas de Lindóia;18.245;
SP;35;00550;Águas de Santa Bárbara;7.407;
SP;35;00600;Águas de São Pedro;2.829;
SP;35;00709;Agudos;38.879;
SP;35;00758;Alambari;6.330;
SP;35;00808;Alfredo Marcondes;4.556;
SP;35;00907;Altair;3.479;
SP;35;01004;Altinópolis;17.156;
SP;35;01103;Alto Alegre;3.883;
SP;35;01152;Alumínio;17.591;
SP;35;01202;Álvares Florence;3.978;
SP;35;01301;Álvares Machado;28.250;
SP;35;01400;Álvaro de Carvalho;4.896;
SP;35;01509;Alvinlândia;2.923;
SP;35;01608;Americana;246.655;
SP;35;01707;Américo Brasiliense;33.757;
SP;35;01806;Américo de Campos;5.975;
SP;35;01905;Amparo;69.717;
SP;35;02002;Analândia;4.684;
SP;35;02101;Andradina;61.473;
SP;35;02200;Angatuba;24.512;
SP;35;02309;Anhembi;5.766;
SP;35;02408;Anhumas;4.108;
SP;35;02507;Aparecida;33.223;
SP;35;02606;Aparecida d'Oeste;4.124;
SP;35;02705;Apiaí;24.886;
SP;35;02754;Araçariguama;22.168;
SP;35;02804;Araçatuba;207.775;
SP;35;02903;Araçoiaba da Serra;33.656;
SP;35;03000;Aramina;5.526;
SP;35;03109;Arandu;7.050;
SP;35;03158;Arapeí;2.355;
SP;35;03208;Araraquara;252.318;
SP;35;03307;Araras;135.331;
SP;35;03356;Arco-Íris;2.085;
SP;35;03406;Arealva;8.280;
SP;35;03505;Areias;3.625;
SP;35;03604;Areiópolis;10.257;
SP;35;03703;Ariranha;7.653;
SP;35;03802;Artur Nogueira;53.157;
SP;35;03901;Arujá;89.943;
SP;35;03950;Aspásia;1.873;
SP;35;04008;Assis;104.642;
SP;35;04107;Atibaia;166.043;
SP;35;04206;Auriflama;13.873;
SP;35;04305;Avaí;4.519;
SP;35;04404;Avanhandava;11.438;
SP;35;04503;Avaré;96.098;
SP;35;04602;Bady Bassitt;28.909;
SP;35;04701;Balbinos;3.963;
SP;35;04800;Bálsamo;9.854;
SP;35;04909;Bananal;10.109;
SP;35;05005;Barão de Antonina;3.618;
SP;35;05104;Barbosa;5.659;
SP;35;05203;Bariri;32.405;
SP;35;05302;Barra Bonita;35.159;
SP;35;05351;Barra do Chapéu;5.256;
SP;35;05401;Barra do Turvo;6.922;
SP;35;05500;Barretos;126.600;
SP;35;05609;Barrinha;33.181;
SP;35;05708;Barueri;330.339;
SP;35;05807;Bastos;21.900;
SP;35;05906;Batatais;59.873;
SP;35;06003;Bauru;391.740;
SP;35;06102;Bebedouro;78.210;
SP;35;06201;Bento de Abreu;2.642;
SP;35;06300;Bernardino de Campos;11.852;
SP;35;06359;Bertioga;66.873;
SP;35;06409;Bilac;7.455;
SP;35;06508;Birigui;122.988;
SP;35;06607;Biritiba Mirim;30.526;
SP;35;06706;Boa Esperança do Sul;13.135;
SP;35;06805;Bocaina;11.467;
SP;35;06904;Bofete;10.688;
SP;35;07001;Boituva;63.415;
SP;35;07100;Bom Jesus dos Perdões;22.501;
SP;35;07159;Bom Sucesso de Itararé;3.610;
SP;35;07209;Borá;928;
SP;35;07308;Boracéia;4.823;
SP;35;07407;Borborema;14.415;
SP;35;07456;Borebi;2.787;
SP;35;07506;Botucatu;150.442;
SP;35;07605;Bragança Paulista;184.634;
SP;35;07704;Braúna;5.466;
SP;35;07753;Brejo Alegre;2.605;
SP;35;07803;Brodowski;26.167;
SP;35;07902;Brotas;24.423;
SP;35;08009;Buri;20.674;
SP;35;08108;Buritama;17.597;
SP;35;08207;Buritizal;4.447;
SP;35;08306;Cabrália Paulista;4.362;
SP;35;08405;Cabreúva;48.473;
SP;35;08504;Caçapava;99.678;
SP;35;08603;Cachoeira Paulista;32.482;
SP;35;08702;Caconde;17.266;
SP;35;08801;Cafelândia;16.905;
SP;35;08900;Caiabu;3.745;
SP;35;09007;Caieiras;98.257;
SP;35;09106;Caiuá;5.585;
SP;35;09205;Cajamar;97.363;
SP;35;09254;Cajati;29.257;
SP;35;09304;Cajobi;9.232;
SP;35;09403;Cajuru;24.217;
SP;35;09452;Campina do Monte Alegre;6.077;
SP;35;09502;Campinas;1.185.977;
SP;35;09601;Campo Limpo Paulista;79.663;
SP;35;09700;Campos do Jordão;47.983;
SP;35;09809;Campos Novos Paulista;4.991;
SP;35;09908;Cananéia;12.489;
SP;35;09957;Canas;5.049;
SP;35;10005;Cândido Mota;30.172;
SP;35;10104;Cândido Rodrigues;2.951;
SP;35;10153;Canitar;6.524;
SP;35;10203;Capão Bonito;47.403;
SP;35;10302;Capela do Alto;23.597;
SP;35;10401;Capivari;51.318;
SP;35;10500;Caraguatatuba;141.084;
SP;35;10609;Carapicuíba;398.462;
SP;35;10708;Cardoso;11.491;
SP;35;10807;Casa Branca;28.786;
SP;35;10906;Cássia dos Coqueiros;2.855;
SP;35;11003;Castilho;20.418;
SP;35;11102;Catanduva;119.172;
SP;35;11201;Catiguá;7.105;
SP;35;11300;Cedral;13.160;
SP;35;11409;Cerqueira César;22.076;
SP;35;11508;Cerquilho;46.217;
SP;35;11607;Cesário Lange;19.588;
SP;35;11706;Charqueada;15.798;
SP;35;11904;Clementina;7.087;
SP;35;12001;Colina;18.842;
SP;35;12100;Colômbia;6.781;
SP;35;12209;Conchal;29.034;
SP;35;12308;Conchas;15.381;
SP;35;12407;Cordeirópolis;25.130;
SP;35;12506;Coroados;5.498;
SP;35;12605;Coronel Macedo;4.295;
SP;35;12704;Corumbataí;4.285;
SP;35;12803;Cosmópolis;61.204;
SP;35;12902;Cosmorama;8.968;
SP;35;13009;Cotia;287.004;
SP;35;13108;Cravinhos;34.252;
SP;35;13207;Cristais Paulista;9.543;
SP;35;13306;Cruzália;2.129;
SP;35;13405;Cruzeiro;76.513;
SP;35;13504;Cubatão;115.082;
SP;35;13603;Cunha;22.456;
SP;35;13702;Descalvado;32.622;
SP;35;13801;Diadema;404.118;
SP;35;13850;Dirce Reis;1.641;
SP;35;13900;Divinolândia;11.314;
SP;35;14007;Dobrada;8.958;
SP;35;14106;Dois Córregos;24.855;
SP;35;14205;Dolcinópolis;2.250;
SP;35;14304;Dourado;8.186;
SP;35;14403;Dracena;46.664;
SP;35;14502;Duartina;12.529;
SP;35;14601;Dumont;9.719;
SP;35;14700;Echaporã;6.295;
SP;35;14809;Eldorado;13.162;
SP;35;14908;Elias Fausto;18.103;
SP;35;14924;Elisiário;3.189;
SP;35;14957;Embaúba;2.353;
SP;35;15004;Embu das Artes;259.323;
SP;35;15103;Embu-Guaçu;68.805;
SP;35;15129;Emilianópolis;3.062;
SP;35;15152;Engenheiro Coelho;20.139;
SP;35;15186;Espírito Santo do Pinhal;40.681;
SP;35;15194;Espírito Santo do Turvo;4.217;
SP;35;15202;Estrela d'Oeste;9.655;
SP;35;15301;Estrela do Norte;2.749;
SP;35;15350;Euclides da Cunha Paulista;7.928;
SP;35;15400;Fartura;16.984;
SP;35;15509;Fernandópolis;73.286;
SP;35;15608;Fernando Prestes;6.066;
SP;35;15657;Fernão;1.689;
SP;35;15707;Ferraz de Vasconcelos;185.622;
SP;35;15806;Flora Rica;1.492;
SP;35;15905;Floreal;2.756;
SP;35;16002;Flórida Paulista;13.171;
SP;35;16101;Florínea;3.987;
SP;35;16200;Franca;364.331;
SP;35;16309;Francisco Morato;171.107;
SP;35;16408;Franco da Rocha;149.786;
SP;35;16507;Gabriel Monteiro;2.811;
SP;35;16606;Gália;6.435;
SP;35;16705;Garça;43.115;
SP;35;16804;Gastão Vidigal;3.235;
SP;35;16853;Gavião Peixoto;4.797;
SP;35;16903;General Salgado;10.449;
SP;35;17000;Getulina;10.355;
SP;35;17109;Glicério;4.173;
SP;35;17208;Guaiçara;11.459;
SP;35;17307;Guaimbê;5.606;
SP;35;17406;Guaíra;40.424;
SP;35;17505;Guapiaçu;22.316;
SP;35;17604;Guapiara;17.256;
SP;35;17703;Guará;18.790;
SP;35;17802;Guaraçaí;7.486;
SP;35;17901;Guaraci;10.542;
SP;35;18008;Guarani d'Oeste;1.999;
SP;35;18107;Guarantã;6.531;
SP;35;18206;Guararapes;31.872;
SP;35;18305;Guararema;32.436;
SP;35;18404;Guaratinguetá;121.710;
SP;35;18503;Guareí;15.268;
SP;35;18602;Guariba;38.609;
SP;35;18701;Guarujá;294.973;
SP;35;18800;Guarulhos;1.345.364;
SP;35;18859;Guatapará;7.462;
SP;35;18909;Guzolândia;4.276;
SP;35;19006;Herculândia;9.302;
SP;35;19055;Holambra;15.596;
SP;35;19071;Hortolândia;247.331;
SP;35;19105;Iacanga;10.633;
SP;35;19204;Iacri;6.207;
SP;35;19253;Iaras;8.257;
SP;35;19303;Ibaté;33.110;
SP;35;19402;Ibirá;11.934;
SP;35;19501;Ibirarema;6.461;
SP;35;19600;Ibitinga;61.908;
SP;35;19709;Ibiúna;77.651;
SP;35;19808;Icém;7.969;
SP;35;19907;Iepê;7.739;
SP;35;20004;Igaraçu do Tietê;23.430;
SP;35;20103;Igarapava;26.755;
SP;35;20202;Igaratá;10.904;
SP;35;20301;Iguape;29.881;
SP;35;20400;Ilhabela;36.329;
SP;35;20426;Ilha Comprida;13.955;
SP;35;20442;Ilha Solteira;26.240;
SP;35;20509;Indaiatuba;267.796;
SP;35;20608;Indiana;5.191;
SP;35;20707;Indiaporã;4.109;
SP;35;20806;Inúbia Paulista;3.671;
SP;35;20905;Ipaussu;13.933;
SP;35;21002;Iperó;37.999;
SP;35;21101;Ipeúna;6.999;
SP;35;21150;Ipiguá;7.037;
SP;35;21200;Iporanga;4.091;
SP;35;21309;Ipuã;14.691;
SP;35;21408;Iracemápolis;22.435;
SP;35;21507;Irapuã;6.946;
SP;35;21606;Irapuru;7.145;
SP;35;21705;Itaberá;18.258;
SP;35;21804;Itaí;25.930;
SP;35;21903;Itajobi;17.420;
SP;35;22000;Itaju;3.702;
SP;35;22109;Itanhaém;117.435;
SP;35;22158;Itaoca;3.490;
SP;35;22208;Itapecerica da Serra;163.928;
SP;35;22307;Itapetininga;163.774;
SP;35;22406;Itapeva;92.324;
SP;35;22505;Itapevi;241.924;
SP;35;22604;Itapira;73.919;
SP;35;22653;Itapirapuã Paulista;4.405;
SP;35;22703;Itápolis;40.464;
SP;35;22802;Itaporanga;14.260;
SP;35;22901;Itapuí;13.984;
SP;35;23008;Itapura;4.014;
SP;35;23107;Itaquaquecetuba;382.521;
SP;35;23206;Itararé;45.327;
SP;35;23305;Itariri;15.762;
SP;35;23404;Itatiba;126.403;
SP;35;23503;Itatinga;19.427;
SP;35;23602;Itirapina;16.433;
SP;35;23701;Itirapuã;5.861;
SP;35;23800;Itobi;8.210;
SP;35;23909;Itu;174.561;
SP;35;24006;Itupeva;74.119;
SP;35;24105;Ituverava;38.451;
SP;35;24204;Jaborandi;6.293;
SP;35;24303;Jaboticabal;73.467;
SP;35;24402;Jacareí;249.968;
SP;35;24501;Jaci;7.878;
SP;35;24600;Jacupiranga;16.254;
SP;35;24709;Jaguariúna;61.801;
SP;35;24808;Jales;50.017;
SP;35;24907;Jambeiro;6.575;
SP;35;25003;Jandira;121.988;
SP;35;25102;Jardinópolis;46.868;
SP;35;25201;Jarinu;39.531;
